Fiscal Year,LEA Name,LEA Entity ID,School Name,School Entity ID,Asian,American Indian/Alaskan Native,Black/African American,Hispanic/Latino,White,Native Hawaiian/Pacific Islander,Multiple Races,Total
2022,"Edkey, Inc. - Sequoia Charter School",6446,Sequoia Secondary School,10849,*,17,16,284,57,*,*,389
2022,"Edkey, Inc. - Sequoia Charter School",6446,Sequoia Elementary School,79697,*,*,19,278,39,*,11,356
2022,"St. Michaels Association for Special Education, Inc.",6470,ST MICHAELS ASSOC FOR SPEC ED,6471,*,*,*,*,*,*,*,*
2022,The Navajo Nation Tribal Government Head Start,6476,Lukachukai Head Start,6480,*,*,*,*,*,*,*,*
2022,The Navajo Nation Tribal Government Head Start,6476,Many Farms Head Start,6481,*,*,*,*,*,*,*,*
2022,The Navajo Nation Tribal Government Head Start,6476,Tsaile Head Start,6484,*,*,*,*,*,*,*,*
2022,Northern Arizona Council of Governments (NACOG),6719,Siler Homes Head Start,6736,*,*,*,*,*,*,*,*
2022,Northern Arizona Council of Governments (NACOG),6719,Cottonwood Head Start,8546,*,*,*,*,*,*,*,*
2022,Northern Arizona Council of Governments (NACOG),6719,Ash Fork Head Start,89244,*,*,*,*,*,*,*,*
2022,Northern Arizona Council of Governments (NACOG),6719,Beaver Creek Head Start,661387,*,*,*,*,*,*,*,*
2022,Devereux Arizona,7295,Devereux Residential Education Center,7296,*,*,*,*,*,*,*,18
2022,Desert Voices Oral Learning Center,7301,Desert Voices Oral Learning Center,7302,*,*,*,*,*,*,*,*
2022,New Way Academy,7303,New Way Academy,7304,*,*,*,*,*,*,*,*
2022,Gompers,7317,Gompers Private School,7318,*,*,*,*,*,*,*,*
2022,Foundation for Blind Children,7334,Foundation for Blind Children,7335,*,*,*,*,*,*,*,18
2022,Foundation for Blind Children,7334,Foundation for Blind Children - East Campus,88389,*,*,*,*,*,*,*,*
2022,Banner Children's Academy of Education & Development,7340,Banner Academy,7341,*,*,*,*,*,*,*,*
2022,Southwest Education Center,7347,Southwest Education Center - Casa Grande,7349,*,*,*,*,*,*,*,24
2022,Southwest Education Center,7347,Southwest Academy,91270,*,*,11,27,12,*,*,53
2022,Southwest Education Center,7347,Menta Academy Yuma,175439,*,*,*,*,*,*,*,14
2022,Southwest Education Center,7347,S.E.L.F. Program,1000057,*,*,*,*,*,*,*,*
2022,Southwest Education Center,7347,S.E.L.F. - A Program,1000058,*,*,*,*,*,*,*,*
2022,Southwest Education Center,7347,HarbourView Academy,1000408,*,*,*,*,*,*,*,22
2022,Youth Development Institute,7351,Youth Development Institute,7352,*,*,*,*,11,*,*,24
2022,ACCEL,7355,ACCEL Metro Campus,7356,*,*,12,50,35,*,*,103
2022,ACCEL,7355,ACCEL East Campus,7360,*,*,*,12,20,*,*,45
2022,ACCEL,7355,ACCEL Buckeye Learning Center,91260,*,*,*,*,*,*,*,16
2022,ACCEL,7355,ACCEL Freedom Elementary School,1001809,*,*,*,*,*,*,*,*
2022,Children's Center for Neurodevelopmental Studies,7363,The Childrens Center for Neurodevelopmental Studies,7364,*,*,*,11,17,*,*,37
2022,Hi-Star Center for Children,7372,Hi-Star Center for Children,7373,*,*,*,13,12,*,*,35
2022,Upward Foundation,7380,UPWARD for Children and Families,7381,*,*,*,*,*,*,*,11
2022,THE ACES,7407,ACES-Peoria,7408,*,*,38,69,120,*,23,261
2022,THE ACES,7407,ACES-Tempe,87058,*,*,28,31,42,*,*,117
2022,THE ACES,7407,ACES-Phoenix West,90771,*,*,22,39,40,*,*,115
2022,THE ACES,7407,ACES-Gilbert,127500,*,*,14,48,84,*,*,169
2022,"Booker T. Washington Child Development Center, Inc.",7418,Booker T. Washington Child Development Center Head Start,7420,*,*,*,*,*,*,*,13
2022,Maricopa County Head Start,7432,Stevenson Head Start,7442,*,*,*,*,*,*,*,*
2022,Maricopa County Head Start,7432,Lincoln Head Start,78790,*,*,*,*,*,*,*,*
2022,Maricopa County Head Start,7432,Taft Head Start,78793,*,*,*,*,*,*,*,*
2022,Maricopa County Head Start,7432,Hughes Head Start,88393,*,*,*,*,*,*,*,*
2022,Maricopa County Head Start,7432,First Presbyterian Church Head Start,89382,*,*,*,*,*,*,*,*
2022,Maricopa County Head Start,7432,Lowell Head Start,89715,*,*,*,*,*,*,*,*
2022,Maricopa County Head Start,7432,Bellview Head Start,90457,*,*,*,*,*,*,*,*
2022,Maricopa County Head Start,7432,Webster Head Start,91224,*,*,*,*,*,*,*,*
2022,Maricopa County Head Start,7432,1st Academy Center Head Start,1000053,*,*,*,*,*,*,*,*
2022,Maricopa County Head Start,7432,Red Mountain Head Start,1000306,*,*,*,*,*,*,*,*
2022,SR PIMA-MAR INDIAN HEAD START,7481,SRPMIC Early Childhood Education Center,78795,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Cobre Del Sol Head Start,7929,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Challenger Head Start,7930,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Liberty Head Start,7936,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Los Ninos Sunnyside Head Start,7938,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Mission Manor Head Start,7942,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Nogales Neighborhood Head Start,7944,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Santa Rosa Head Start,7948,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Southside Head Start,7950,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Sunnyside Head Start,7952,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Western Head Start,7958,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Erickson Head Start,9847,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Wright Head Start,9848,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Willcox Head Start,9852,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Santa Clara Head Start,10901,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Summitt View Head Start,80623,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Ajo Head Start,84192,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Elvira Head Start,85207,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Laguna Head Start,85921,*,*,*,*,*,*,*,*
2022,"Child-Parent Centers, Inc.",7927,Roberts Head Start,87917,*,*,*,*,*,*,*,*
2022,Gila River Indian Community,8059,Santan HS/EHS Center D4 - Head Start,8063,*,*,*,*,*,*,*,*
2022,"Pinal Gila Community Child Services, Inc",8066,Eloy Head Start & Early Head Start,8072,*,*,*,*,*,*,*,*
2022,"Pinal Gila Community Child Services, Inc",8066,Toltec Head Start,8079,*,*,*,*,*,*,*,*
2022,"Pinal Gila Community Child Services, Inc",8066,Casa Grande Head Start & Early Head Start,10086,*,*,*,*,*,*,*,*
2022,"Pinal Gila Community Child Services, Inc",8066,Coolidge Head Start & Early Head Start,10087,*,*,*,*,*,*,*,*
2022,"Pinal Gila Community Child Services, Inc",8066,San Tan Valley Head Start & Early Head Start,10092,*,*,*,*,*,*,*,*
2022,"Pinal Gila Community Child Services, Inc",8066,Florence Head Start & Early Head Start,10098,*,*,*,*,*,*,*,*
2022,Utah Elem,8286,Utah,8287,*,*,*,*,86,*,*,92
2022,Utah High School,8304,Utah,8305,*,*,*,*,90,*,*,92
2022,Arizona Department of Juvenile Corrections,8326,Adobe Mountain School,8327,*,*,21,71,26,*,*,128
2022,Arizona Department of Corrections,8336,Success Academy - Florence,8337,*,*,*,*,*,*,*,*
2022,Arizona Department of Corrections,8336,Success Academy - Yuma,8340,*,*,*,*,*,*,*,*
2022,Arizona Department of Corrections,8336,Success Academy - Tucson,8341,*,*,*,15,*,*,*,30
2022,Arizona Department of Corrections,8336,Success Academy - Perryville,8343,*,*,*,*,*,*,*,*
2022,Arizona Department of Corrections,8336,Success Academy - Eyman,8348,*,*,*,*,*,*,*,*
2022,Arizona Department of Corrections,8336,Success Academy - Lewis,10229,*,*,*,*,*,*,*,*
2022,Arizona Department of Corrections,8336,Life Learning Academy - Minors Unit at Lewis,92289,*,*,*,15,*,*,*,20
2022,Arizona Department of Corrections,8336,Success Academy - Douglas,93016,*,*,*,*,*,*,*,*
2022,Arizona Department of Corrections,8336,Success Academy - Safford,93017,*,*,*,*,*,*,*,*
2022,Catholic Charities Westside Head Start (CACFP),8840,Sine Head Start,7447,*,*,*,*,*,*,*,*
2022,Catholic Charities Westside Head Start (CACFP),8840,Burton Head Start,7448,*,*,*,*,*,*,*,*
2022,Catholic Charities Westside Head Start (CACFP),8840,Imes Head Start,7450,*,*,*,*,*,*,*,*
2022,Catholic Charities Westside Head Start (CACFP),8840,Jack Head Start,7451,*,*,*,*,*,*,*,*
2022,Catholic Charities Westside Head Start (CACFP),8840,Lamar Head Start,7452,*,*,*,*,*,*,*,*
2022,Catholic Charities Westside Head Start (CACFP),8840,Discovery Head Start,7453,*,*,*,*,*,*,*,*
2022,Catholic Charities Westside Head Start (CACFP),8840,Mensendick Head Start,84676,*,*,*,*,*,*,*,*
2022,Catholic Charities Westside Head Start (CACFP),8840,Michael Anderson,90473,*,*,*,*,*,*,*,*
2022,Southwest Human Development,8870,Echo Mountain Head Start,8871,*,*,*,*,*,*,*,*
2022,Southwest Human Development,8870,Machan Head Start,8878,*,*,*,*,*,*,*,*
2022,Southwest Human Development,8870,Papago Head Start,8881,*,*,*,*,*,*,*,*
2022,Southwest Human Development,8870,Creighton Head Start,8882,*,*,*,*,*,*,*,*
2022,Southwest Human Development,8870,Monte Vista Head Start,8887,*,*,*,*,*,*,*,*
2022,Southwest Human Development,8870,Campo Bello Head Start,10355,*,*,*,*,*,*,*,*
2022,Southwest Human Development,8870,Excelencia Head Start,79758,*,*,*,*,*,*,*,*
2022,"Chicanos Por La Causa, Inc.",8929,Willcox Head Start,80640,*,*,*,*,*,*,*,*
2022,Coconino County Accommodation School District,10386,Juvenile Detention - Coconino County Accommodation School District,78915,*,*,*,*,*,*,*,*
2022,Coconino County Accommodation School District,10386,Tse'yaato' High School,81127,*,34,*,*,*,*,*,40
2022,Coconino County Accommodation School District,10386,Ponderosa High School,85842,*,26,*,18,*,*,*,51
2022,Coconino County Accommodation School District,10386,CCASD Online Instruction,1001242,*,*,*,*,*,*,*,17
2022,Noah Webster Schools - Mesa,10760,Noah Webster Schools- Mesa,10800,16,18,22,258,333,*,31,681
2022,"Keystone Montessori Charter School, Inc.",10878,Keystone Montessori Charter School,10884,16,*,*,47,102,*,*,183
2022,"Mountain Rose Academy, Inc.",10879,Mountain Rose Academy,10885,*,*,*,106,80,*,*,206
2022,Mary Ellen Halvorson Educational Foundation. dba: Tri-City Prep High School,10965,Tri-City College Prep High School,78821,*,*,*,50,195,*,*,260
2022,Stepping Stones Academy,10966,Stepping Stones Academy,78818,*,*,*,28,162,*,*,199
2022,Painted Pony Ranch Charter School,10967,Willow Creek Charter School,78815,*,*,*,12,61,*,*,79
2022,Liberty Traditional Charter School,10968,Liberty Traditional Charter School,78811,*,*,12,213,12,*,*,238
2022,Liberty Traditional Charter School,10968,Liberty Traditional Charter School - Saddleback,91204,*,*,*,233,*,*,*,246
2022,Liberty Traditional Charter School,10968,Arizona Online Charter School,1001507,*,*,*,29,*,*,*,47
2022,"Park View School, Inc.",10970,Park View Middle School,78816,*,*,*,14,39,*,*,56
2022,"Park View School, Inc.",10970,Canyon View Prep Academy,92234,*,*,*,15,72,*,*,98
2022,"Benchmark School, Inc.",10972,Benchmark School,78803,24,*,*,35,336,*,15,418
2022,Great Expectations Academy,10974,Great Expectations Academy,78808,*,*,*,98,147,*,13,272
2022,"Cupertino Power Learning Center, Inc.",60691,Cupertino Power Learning Center,733509,*,*,*,*,*,*,*,*
2022,"Fit Kids, Inc. dba Champion Schools",78783,Champion Schools,78820,*,*,70,427,15,*,15,528
2022,"Fit Kids, Inc. dba Champion Schools",78783,Champion Chandler,92501,*,*,136,215,45,*,25,436
2022,"Fit Kids, Inc. dba Champion Schools",78783,Champion San Tan,460111,*,11,70,157,146,*,28,417
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Blue Ridge High School,78956,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Round Valley High School,78957,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Snowflake High School,78958,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Mogollon High School (Heber-Overgaard),78960,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - NAVIT Courses,79319,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Holbrook High School,80060,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Winslow High School,80062,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Alchesay High School,81201,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Payson High School,81202,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Northland Pioneer College WMC,1000198,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Northland Pioneer College PDC,1000199,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Northland Pioneer College STJ,1000200,*,*,*,*,*,*,*,*
2022,Northern Arizona Vocational Institute of Technology,78786,NAVIT - Northland Pioneer College SCC,1000205,*,*,*,*,*,*,*,*
2022,"Eastpointe High School, Inc.",78833,Eastpointe High School,78836,*,*,20,110,53,*,24,210
2022,"Carden of Tucson, Inc.",78858,Carden of Tucson,78859,*,*,*,15,34,*,*,54
2022,"Mountain Oak Charter School, Inc.",78873,Mountain Oak Charter School,78874,*,*,*,16,47,*,*,69
2022,New World Educational Center,78882,New World Educational Center,78883,*,*,19,142,*,*,*,169
2022,"Cambridge Academy  East,  Inc",78888,Cambridge Academy East,78889,*,*,*,50,128,*,*,189
2022,"Cambridge Academy  East,  Inc",78888,Cambridge Academy East,90325,*,*,*,26,73,*,*,113
2022,"Academy of Tucson, Inc.",78897,Academy of Tucson High School,78898,*,*,11,48,83,*,23,179
2022,"Academy of Tucson, Inc.",78897,Academy of Tucson Middle School,79986,*,*,*,64,84,*,17,178
2022,"Academy of Tucson, Inc.",78897,Academy of Tucson Elementary School,81130,*,*,*,67,94,*,13,189
2022,Kaizen Education Foundation dba South Pointe Junior High School,78965,South Pointe Junior High School,79178,*,*,46,81,*,*,11,147
2022,"Akimel O'Otham Pee Posh Charter School, Inc.",78966,Akimel O'Otham Pee Posh (3-5),78967,*,*,*,*,*,*,*,*
2022,"GAR, LLC dba Student Choice High School",78997,Student Choice High School,79022,16,50,177,1173,283,*,*,1709
2022,"GAR, LLC dba Student Choice High School",78997,Student Choice High School,90737,*,*,16,63,144,*,*,233
2022,"Southern Arizona Community Academy, Inc.",79000,Southern Arizona Community Academy,79028,*,*,12,72,43,*,14,145
2022,"Southern Arizona Community Academy, Inc.",79000,SACA Online,92518,*,*,*,*,*,*,*,*
2022,Pathfinder Charter School Foundation,79024,Imagine Cortez Park Elementary,79509,138,*,54,251,33,*,18,497
2022,Career Success Schools,79047,Tech Campus,79129,*,*,52,214,13,*,*,299
2022,Career Success Schools,79047,Career Success Schools - STEM Academy 7-12,80025,*,97,12,157,229,*,*,502
2022,Career Success Schools,79047,Career Success School - Sage Campus,80050,*,*,16,113,*,*,*,143
2022,Career Success Schools,79047,Robert L. Duffy High School,80430,*,*,*,12,*,*,*,18
2022,Daisy Education Corporation dba Sonoran Science Academy,79049,Sonoran Science Academy - Tucson,79127,68,*,47,255,230,*,37,644
2022,Daisy Education Corporation dba Sonoran Science Academy,79049,Sonoran Virtual Academy,1001746,30,*,22,47,35,*,*,145
2022,Little Lamb Community School,79050,Mission Montessori Academy,79126,*,*,*,29,100,*,17,160
2022,AIBT Non-Profit Charter High School - Phoenix,79053,Career and College Prep,79123,*,*,*,89,*,*,*,106
2022,Calibre Academy,79055,Calibre Academy Surprise,80463,*,*,19,176,221,*,48,470
2022,"E-Institute Charter Schools, Inc.",79059,E-Institute at Union Hills,79117,*,*,*,29,36,*,*,77
2022,"E-Institute Charter Schools, Inc.",79059,E-Institute at Surprise,81143,*,*,*,60,65,*,*,149
2022,"E-Institute Charter Schools, Inc.",79059,E-Institute at Metro,90075,*,*,14,35,*,*,*,58
2022,"E-Institute Charter Schools, Inc.",79059,E-Institute at Grovers,90389,*,*,*,*,*,*,*,*
2022,"E-Institute Charter Schools, Inc.",79059,E-Institute at Buckeye,90768,*,*,*,66,17,*,*,88
2022,"E-Institute Charter Schools, Inc.",79059,E-Institute at Taylion,90815,*,*,14,111,91,*,*,230
2022,"E-Institute Charter Schools, Inc.",79059,E-Institute at Avondale,91199,*,*,13,74,*,*,*,99
2022,Highland Free School,79061,Highland Free School,79115,*,*,*,14,22,*,*,42
2022,James Madison Preparatory School,79063,James Madison Preparatory School,79113,*,*,*,38,97,*,*,157
2022,Juniper Tree Academy,79064,Desert View Academy,79112,26,*,19,683,201,*,*,941
2022,"Kestrel Schools, Inc.",79065,Valley Preparatory Academy,79111,*,*,*,*,*,*,*,29
2022,"Santa Cruz Valley Opportunities in Education, Inc.",79066,Montessori De Santa Cruz - St. Ann's Hall,79110,*,*,*,37,19,*,*,57
2022,"PACE Preparatory Academy, Inc.",79068,PACE Preparatory Academy,79108,*,*,*,24,52,*,*,78
2022,Patagonia Montessori Elementary School,79069,Patagonia Montessori School,79107,*,*,*,*,20,*,*,26
2022,Self Development Charter School,79072,Self Development Charter School,79104,37,*,29,107,206,*,40,422
2022,Self Development Charter School,79072,Self Development Online Academy,1001707,16,*,*,14,*,*,*,52
2022,"Tucson Country Day School, Inc.",79073,Tucson Country Day School,79103,11,*,*,170,328,*,18,541
2022,Country Gardens Charter Schools,79074,Country Gardens Charter School,79102,*,*,41,244,106,*,16,412
2022,"Cornerstone Charter School,Inc",79077,Cornerstone Charter School,79099,*,*,17,116,26,*,*,178
2022,"Happy Valley School, Inc.",79081,Happy Valley School,79095,51,*,*,62,397,*,25,546
2022,"Skyline Schools, Inc.",79084,Skyline Prep High School,79092,*,*,61,83,13,*,*,178
2022,"Southgate Academy, Inc.",79085,Southgate Academy,79091,*,28,11,311,39,*,*,402
2022,"Southgate Academy, Inc.",79085,Southgate Academy Online School,1001664,*,*,*,32,20,*,*,60
